7;0.93;0.941;111660;112446
7;4.407;4.473;357745;774428
3;6.493;6.554;720630;1057799
6;0.956;0.996;113904;115395
6;3.621;3.675;358425;616081
6;0.235;0.235;3;13
6;0.273;0.273;16;24
6;0.231;0.231;827;1057
7;0.255;0.255;10;22
5;0.262;0.264;10154;10163
7;0.266;0.266;4;10
10;0.396;0.396;65;447
6;0.218;0.218;51;64
5;0.177;0.177;50;67
3;6.64;6.705;720630;1057799
6;0.914;0.933;113532;114674
6;4.335;4.392;357702;758064
34;1.237;1.237;22;65
33;1.224;1.224;22;59
34;1.341;1.342;3840;6187
5;0.428;0.437;33114;33564
3;3.546;3.544;483427;483429
7;3.635;3.696;484477;485347
31;1.154;1.154;17;49
28;4.411;4.46;483431;483471
26;2.02;2.03;36363;116271
9;0.347;0.347;49;58
8;0.363;0.364;5211;7904
7;0.297;0.298;2084;6454
8;0.372;0.372;1;8
8;0.305;0.305;1513;1903
7;0.348;0.348;5791;5930
3;6.927;6.988;720630;1057799
5;0.842;0.868;111828;112230
5;3.52;3.573;363202;624757
2;5.341;5.34;711842;824646
7;2.189;2.224;341220;341235
3;2.831;2.874;351271;483517
81;4.007;4.011;22533;61795
99;3.75;3.751;1919;4805
24;1.42;1.422;8232;32688
3;6.528;6.587;720630;1057799
6;0.841;0.853;111404;111932
6;4.572;4.637;367539;808036
3;0.49;0.495;46063;50515
3;0.423;0.432;35283;40411
3;0.379;0.384;33545;36139
3;3.377;3.427;483495;483501
4;3.47;3.527;483454;483500
6;3.58;3.648;486226;486756
14;1.823;1.829;28368;145976
7;0.263;0.263;318;336
11;0.413;0.413;81;155
15;0.596;0.596;5;38
15;0.562;0.562;2;30
15;0.544;0.544;3;31
3;6.901;6.963;720630;1057799
5;0.834;0.864;111809;112600
5;4.12;4.184;357095;727560
11;0.426;0.426;300;740
1;0.045;0.045;736;736
10;0.36;0.36;176;250
4;6.051;6.134;711904;959222
9;1.015;1.045;111380;111668
7;3.6;3.655;361790;594769
2;0.083;0.084;794;854
1;0.034;0.034;3;3
3;0.134;0.134;590;599
15;0.539;0.539;66;86
7;3.657;3.708;484996;494394
10;0.651;0.654;16429;24021
10;0.357;0.357;38;47
10;0.393;0.393;1;10
7;0.591;0.596;21706;37363
1;0.146;0.146;12502;12502
2;0.088;0.088;315;316
3;0.107;0.107;31;33
12;1.36;1.367;29809;102510
3;3.567;3.695;484335;484622
11;0.438;0.438;2;12
4;6.619;6.71;720690;1062123
7;1.252;1.281;149791;150481
7;4.421;4.483;357640;757908
4;6.25;6.336;711904;959222
13;1.136;1.15;111582;112635
9;3.779;3.842;361822;602532
4;6.662;6.752;711904;959222
10;1.034;1.06;111366;111769
8;3.511;3.57;356359;553724
4;6.157;6.249;711904;959222
6;0.894;0.922;111364;111648
6;3.135;3.183;352028;513471
18;0.878;0.878;3530;24049
18;3.933;4.0;483447;483471
16;0.628;0.628;48;88
7;0.288;0.288;4;10
3;3.608;3.593;483427;483429
7;3.758;3.839;483429;483436
4;6.146;6.231;711904;959222
11;1.054;1.072;111635;112135
9;3.169;3.215;343305;508734
9;0.385;0.385;972;1747
7;1.893;1.918;105514;198305
7;0.701;0.708;25076;40154
13;0.472;0.472;44;56
9;0.328;0.328;1;9
6;0.362;0.364;11018;12846
9;0.316;0.316;7;15
9;0.341;0.341;8;16
7;0.493;0.499;19076;29544
4;0.138;0.138;66;85
4;0.144;0.144;107;132
4;0.201;0.202;4171;7633
4;0.488;0.496;33436;58008
1;0.038;0.038;820;820
9;0.319;0.319;965;981
11;0.444;0.446;9166;9417
1;0.093;0.093;9141;9141
11;0.458;0.46;9208;9219
4;0.16;0.161;1223;1956
4;0.2;0.2;1277;3128
2;0.082;0.082;1195;1819
50;1.858;1.858;13;70
43;1.537;1.537;25;100
45;1.556;1.556;1;45
10;0.365;0.365;386;589
8;0.27;0.27;416;427
4;0.139;0.139;434;439
27;1.028;1.028;77;339
85;6.349;6.398;483567;484070
54;1.944;1.944;122;571
12;0.43;0.43;8;25
7;0.261;0.261;31;37
11;3.68;3.742;483466;483481
3;6.603;6.664;720630;1057799
8;0.954;0.969;111702;112748
8;4.933;5.003;360662;813589
3;6.449;6.508;720630;1057799
6;0.894;0.907;112100;112925
6;4.414;4.473;358549;791543
3;6.483;6.553;720630;1057799
7;0.973;0.985;112405;113499
7;4.383;4.443;357730;769149
3;6.544;6.607;720630;1057799
7;0.941;0.954;113911;115305
7;4.467;4.533;359830;784163
4;0.222;0.223;5555;5761
7;3.577;3.577;483427;483433
7;0.256;0.256;6;12
5;0.178;0.178;74;90
5;3.525;3.525;483427;483431
5;0.18;0.18;3;7
11;0.428;0.429;3179;4631
7;0.658;0.658;1177;1668
1;3.413;3.416;483427;483427
3;0.105;0.105;2;6
12;0.431;0.431;18;31
3;0.149;0.149;94;104
4;0.152;0.152;3;6
1;0.034;0.034;159;159
2;0.071;0.071;245;332
24;0.852;0.852;78;101
5;3.538;3.588;483431;483815
24;0.865;0.865;35;67
4;0.134;0.134;1;4
2;0.268;0.269;18284;32278
3;0.253;0.257;18406;19186
25;0.953;0.953;8;34
19;0.69;0.69;61;133
25;1.617;1.63;62277;79293
2;0.072;0.072;301;302
2;0.212;0.212;10079;17963
2;0.121;0.12;811;1038
1;0.046;0.046;392;392
1;0.452;0.453;60776;60776
3;1.456;1.474;126769;188091
20;0.72;0.72;9;40
15;0.557;0.557;88;144
20;0.799;0.8;4886;8377
2;0.065;0.065;1;2
1;0.032;0.032;1;1
2;0.114;0.114;1;2
9;0.314;0.314;17;39
8;0.307;0.307;11;18
9;0.32;0.32;1;9
5;0.169;0.169;23;110
30;1.107;1.107;828;1213
28;1.042;1.042;83;135
3;6.502;6.562;720630;1057799
3;3.601;3.667;507794;512672
16;3.763;3.805;355107;581482
3;6.426;6.488;720630;1057799
6;0.859;0.879;111691;112283
6;4.276;4.339;358336;758908
9;3.642;3.7;483427;483493
10;3.7;3.751;484210;484378
9;3.602;3.657;483427;483493
9;0.375;0.375;2967;3088
3;3.47;3.52;486551;490624
4;3.735;3.797;487244;497893
13;0.479;0.479;14;33
10;0.343;0.343;51;66
11;0.447;0.447;44;57
7;0.262;0.262;35;85
1;3.422;3.419;483427;483427
1;3.372;3.372;483427;483427
3;6.451;6.512;720630;1057799
7;4.099;4.167;571784;596119
8;4.848;4.916;365012;837189
2;0.082;0.082;3;4
2;0.122;0.123;10151;10152
2;0.073;0.073;1;2
3;6.428;6.501;720630;1057799
5;0.838;0.866;111293;111539
5;3.485;3.536;359062;610059
2;0.074;0.075;294;332
7;0.599;0.604;38510;38527
8;0.944;0.957;57663;81682
22;0.828;0.828;152;301
11;7.357;7.451;600439;966007
21;1.753;1.761;35395;100298
100;3.366;3.366;2;101
6;0.479;0.48;4681;16543
23;0.847;0.848;680;3106
14;0.512;0.512;152;280
71;2.613;2.613;858;1917
9;0.307;0.307;113;156
100;3.453;3.453;3;103
8;0.537;0.538;4919;18338
12;0.461;0.461;525;1676
21;0.969;0.97;7432;12987
22;0.859;0.859;268;363
7;0.372;0.373;4492;9908
2;0.088;0.088;730;851
1;0.451;0.452;60776;60776
3;1.486;1.504;127542;194517
4;0.451;0.456;22158;33469
4;0.143;0.143;7;10
4;0.366;0.369;16859;22195
7;0.763;0.774;51287;86413
7;0.417;0.422;23738;24222
5;3.799;3.858;518648;528774
4;6.276;6.358;711904;959222
6;0.848;0.868;111335;111528
6;3.286;3.347;355840;564191
8;0.318;0.318;14;23
2;3.423;3.421;483473;484001
5;0.495;0.497;21929;35086
35;1.182;1.182;72;135
21;3.979;4.033;483428;483454
15;3.841;3.896;483467;483509
11;0.473;0.473;3113;3143
16;0.602;0.602;2699;2736
18;0.638;0.638;2861;2906
4;6.04;6.135;711904;959222
9;1.045;1.056;111340;111627
7;3.504;3.552;358180;569646
5;0.673;0.678;22532;55860
4;0.165;0.165;133;143
8;0.3;0.3;82;127
35;1.325;1.325;158;270
33;1.249;1.25;1240;2461
4;0.229;0.23;3555;9851
15;0.533;0.533;121;165
15;0.561;0.561;26;68
5;0.303;0.304;7073;9390
8;0.311;0.312;621;972
8;0.333;0.333;312;392
8;1.331;1.349;59802;144933
4;3.437;3.498;483431;483462
2;3.481;3.483;483429;483437
10;0.401;0.401;79;173
4;2.031;2.076;263173;336288
4;1.326;1.362;157378;158142
4;1.639;1.672;235162;237750
2;5.677;5.681;711842;824646
12;2.404;2.441;341223;341248
7;2.415;2.474;350265;372037
16;1.176;1.176;104;267
16;0.565;0.565;170;472
14;1.309;1.32;56924;113682
4;2.094;2.132;248265;341236
4;0.828;0.846;111688;112464
4;1.647;1.686;237720;271156
4;0.147;0.147;1;4
16;0.618;0.618;141;212
8;0.284;0.284;64;72
3;6.549;6.664;720630;1057799
5;3.33;3.348;350551;574383
5;3.641;3.695;366457;627470
4;0.166;0.166;1;4
4;0.166;0.166;1;4
4;0.196;0.196;164;221
3;0.128;0.128;1605;1830
3;0.13;0.13;2194;2520
3;0.13;0.13;2;4
5;0.317;0.32;10939;16742
8;0.286;0.286;19;33
2;0.325;0.325;37745;39248
10;0.371;0.371;68;94
10;0.355;0.355;8;34
10;0.362;0.362;269;491
3;6.466;6.53;720630;1057799
5;0.859;0.89;111941;112722
5;4.019;4.072;357613;721190
2;0.073;0.073;1;2
2;0.225;0.224;10151;10152
2;0.09;0.09;1;2
12;0.454;0.455;984;2345
4;3.74;3.8;488334;497085
5;3.807;3.874;486985;497579
8;0.368;0.368;1483;2619
7;3.661;3.723;483843;484225
7;0.42;0.421;11282;12161
6;0.222;0.222;828;844
1;0.038;0.038;159;159
3;0.114;0.114;140;157
2;0.309;0.31;33009;35169
4;0.78;0.799;111646;112138
4;0.167;0.168;4591;4599
23;0.855;0.855;11;128
3;1.465;1.484;126557;185140
6;2.792;2.824;152362;351496
4;0.211;0.21;3555;9851
3;0.121;0.121;1329;1344
2;0.092;0.093;979;1536
4;6.548;6.642;720690;1062123
8;1.097;1.119;124627;126315
8;4.592;4.657;358641;806952
19;0.728;0.728;959;3505
6;0.218;0.218;157;461
9;0.368;0.368;226;957
3;6.989;7.057;720630;1057799
8;0.964;0.984;111945;113304
8;4.7;4.768;364308;805006
4;0.267;0.266;3555;9851
2;0.092;0.093;1477;1932
15;0.605;0.605;702;1177
6;0.206;0.206;126;172
6;0.224;0.224;5;10
6;0.247;0.247;96;103
16;0.606;0.606;46;66
9;0.326;0.326;624;881
17;0.602;0.602;68;108
8;0.279;0.278;96;140
2;3.518;3.518;483601;483777
7;0.478;0.481;14445;20956
3;6.512;6.573;720630;1057799
5;0.833;0.859;111355;111648
5;4.269;4.322;358332;758652
3;6.577;6.704;720630;1057799
6;0.877;0.907;111555;112281
6;4.554;4.626;358421;795526
3;6.827;6.888;720630;1057799
7;0.978;0.991;115415;117441
7;4.497;4.559;357730;769149
7;0.252;0.252;11;17
7;0.304;0.304;3;9
7;0.245;0.245;9;16
9;2.73;2.756;120512;305587
7;0.265;0.265;470;730
7;0.307;0.307;1011;1369
8;0.309;0.309;13;26
16;0.611;0.611;22;43
8;0.312;0.312;20;32
18;0.673;0.673;71;104
13;3.876;3.929;483430;483446
7;3.642;3.694;483433;483442
2;3.764;3.769;487608;488019
5;0.197;0.198;898;1212
5;0.587;0.594;21736;38884
9;0.327;0.327;33;109
9;0.327;0.327;42;62
9;0.342;0.342;62;105
5;0.183;0.183;1;5
2;0.077;0.077;222;223
3;0.103;0.103;1;3
79;3.045;3.045;259;370
6;2.535;2.578;162124;320076
10;4.081;4.128;183981;495702
4;0.192;0.192;2164;2393
4;0.14;0.14;46;49
4;0.167;0.167;1944;1955
16;0.614;0.614;323;514
16;0.593;0.593;126;141
16;5.869;5.915;168311;627937
3;0.106;0.106;1;3
3;0.458;0.461;22267;29010
3;0.366;0.373;23654;30761
5;0.182;0.182;472;483
4;0.191;0.191;2766;2812
4;0.186;0.187;3759;4544
4;0.144;0.144;3;6
4;0.14;0.14;5;8
4;0.178;0.178;6;11
5;0.194;0.194;24;30
5;0.181;0.181;1;5
5;0.176;0.176;1;5
12;0.482;0.482;2922;2941
3;3.515;3.625;484808;489569
3;3.652;3.708;485015;509585
11;0.431;0.431;480;824
21;0.749;0.749;3;23
3;0.195;0.195;8098;9884
7;0.674;0.684;21745;44804
2;3.534;3.608;483499;484034
7;0.255;0.255;2;8
16;0.575;0.575;318;2268
16;0.581;0.581;8;25
14;0.49;0.49;18;38
21;0.774;0.774;167;456
7;0.288;0.288;1263;1792
21;0.821;0.821;101;149
11;0.395;0.395;73;83
11;0.432;0.432;2;12
5;0.22;0.22;667;2085
4;6.449;6.58;711904;959222
13;1.142;1.156;111726;112728
11;3.641;3.691;355879;557302
8;0.275;0.275;1;8
8;0.31;0.31;1;8
4;2.016;2.056;155170;244780
2;3.558;3.558;483440;483441
1;0.039;0.039;736;736
2;3.659;3.66;483470;483474
12;0.496;0.496;189;335
12;0.424;0.424;30;55
12;0.641;0.647;22524;22545
4;0.158;0.158;306;1067
5;0.178;0.178;2;6
4;0.136;0.136;2;5
1;0.038;0.038;48;48
1;0.461;0.462;60515;60515
2;0.928;0.932;115206;121291
4;0.147;0.147;1;4
5;0.178;0.178;1;5
5;0.214;0.214;2;6
40;1.549;1.549;127;210
2;0.832;0.834;104314;123716
37;1.452;1.452;587;1153
8;0.283;0.283;77;97
8;0.322;0.322;54;66
7;1.06;1.073;57405;108273
22;0.817;0.817;43;93
14;0.527;0.527;49;111
13;0.509;0.509;311;423
5;0.533;0.536;12240;43061
2;0.1;0.1;29;40
2;0.085;0.086;2081;2302
13;0.509;0.509;1658;1901
9;5.497;5.565;493887;726367
11;5.431;5.5;494114;723861
3;0.108;0.108;357;800
1;0.041;0.041;392;392
2;0.121;0.121;723;777
3;6.553;6.615;720630;1057799
6;0.878;0.897;111930;113067
6;4.077;4.133;354540;682811
31;1.126;1.126;302;636
30;1.144;1.144;50;85
31;1.233;1.234;7130;11480
4;0.14;0.14;172;176
4;0.539;0.554;60801;60838
4;0.561;0.57;63628;63807
13;0.487;0.487;406;420
13;0.525;0.525;735;812
12;3.855;3.909;483514;483536
3;0.477;0.48;37431;40068
3;0.766;0.789;83622;87454
3;0.852;0.884;96971;101830
3;6.699;6.762;720630;1057799
5;4.151;4.233;571361;594766
5;3.784;3.841;365279;647649
16;0.612;0.612;207;308
10;3.66;3.713;483438;483460
16;0.627;0.627;43;62
27;0.98;0.98;8;36
21;0.714;0.714;1;21
21;0.765;0.765;2;22
3;0.12;0.12;195;197
2;0.081;0.081;295;302
3;0.107;0.107;1;3
16;0.627;0.627;108;1652
6;0.647;0.655;62865;63858
11;0.634;0.643;31825;31837
5;0.29;0.292;7758;12956
20;0.722;0.722;16;36
11;0.478;0.48;7297;11694
3;0.112;0.112;8;10
3;0.11;0.11;3;5
3;0.109;0.109;1;3
5;0.227;0.228;7362;7378
5;0.185;0.185;1102;1430
4;0.159;0.159;767;933
4;6.313;6.402;711904;959222
6;0.899;0.926;114099;114488
6;3.158;3.213;342525;515170
39;1.59;1.59;1303;13029
3;0.168;0.169;2413;4727
20;0.806;0.806;1471;8170
3;0.103;0.103;7;12
2;3.449;3.447;483430;483433
3;0.15;0.15;1;3
100;3.341;3.341;1;100
10;0.662;0.663;4931;22125
65;2.419;2.419;1365;7579
3;6.517;6.577;720630;1057799
9;0.976;1.004;111719;112761
9;4.889;4.958;360564;827471
3;6.505;6.582;720630;1057799
2;4.381;4.381;571344;594672
8;4.557;4.623;359758;786307
4;6.524;6.614;720690;1062123
3;3.381;3.435;484162;484460
10;3.475;3.559;351201;579736
3;6.725;6.785;720630;1057799
8;0.933;0.946;112581;113994
8;4.755;4.82;360663;812761
3;5.536;5.611;713094;847915
3;3.428;3.488;484525;485269
13;2.609;2.642;344445;366337
9;3.999;4.042;361845;642432
3;0.117;0.117;478;480
9;4.745;4.84;595862;633242
5;0.202;0.202;2;8
4;0.154;0.154;102;110
5;0.166;0.166;2;8
11;0.725;0.727;7975;27047
4;0.447;0.454;33450;34117
4;0.182;0.182;20;25
9;4.213;4.262;361845;642432
3;3.487;3.55;483427;483430
9;1.081;1.105;111390;111808
18;0.715;0.715;41;154
2;0.301;0.3;30645;30830
18;0.652;0.652;13;31
6;0.23;0.23;547;803
6;0.225;0.225;25;45
6;0.227;0.227;30;63
12;0.483;0.483;504;2498
12;0.44;0.44;24;40
12;0.428;0.428;36;52
8;3.723;3.768;361843;638712
1;0.089;0.088;5083;5083
3;3.978;4.054;571345;594676
9;3.816;3.862;361978;639936
3;3.446;3.499;483427;483431
9;4.243;4.317;571428;595037
3;7.008;7.079;720630;1057799
2;3.857;3.857;484523;485266
5;3.502;3.542;351802;576238
3;0.117;0.117;67;71
2;0.576;0.576;57461;71548
3;0.75;0.768;76452;102126
7;0.235;0.235;54;280
16;0.61;0.611;4221;5612
29;1.271;1.271;446;519
6;0.211;0.211;202;210
5;3.633;3.634;483427;483431
6;3.543;3.6;483462;483471
4;6.703;6.812;711904;959222
13;1.229;1.259;111293;111529
11;3.693;3.734;342962;525319
4;0.583;0.588;21552;51508
1;0.039;0.039;89;89
4;0.15;0.15;663;910
8;0.316;0.316;8;22
2;0.621;0.62;72371;74810
4;0.583;0.6;62648;63136
2;0.252;0.253;12505;18434
1;0.038;0.038;70;70
2;0.084;0.083;451;483
9;0.318;0.318;4;12
3;3.489;3.541;483531;483617
7;3.797;3.857;483427;483434
4;1.209;1.222;77586;125023
1;3.559;3.557;483427;483427
1;3.631;3.631;483427;483427
6;0.209;0.209;1;6
6;4.857;4.932;549060;638083
6;3.717;3.78;483429;483436
